model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,24,3,5,0.0297,0.0931,0.0634,-0.0152,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,24,5,5,0.0543,0.0989,0.0446,0.0212,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,24,8,5,0.0779,0.1249,0.047,0.0621,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,24,16,5,0.2154,0.0762,-0.1392,0.0081,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,2,0,0.0677,0.0359,-0.0319,0.0102,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,3,0,0.0407,0.047,0.0063,-0.0163,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,5,0,0.0604,0.1156,0.0552,0.0206,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,8,0,0.1186,0.1102,-0.0084,0.0276,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,16,0,0.1641,0.1207,-0.0434,-0.0299,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,2,1,-0.0137,0.0536,0.0673,-0.0206,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,3,1,0.061,0.0768,0.0158,-0.0041,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,5,1,0.0852,0.1698,0.0846,-0.0148,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,8,1,0.0502,0.1019,0.0517,0.0093,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,16,1,0.1511,0.1088,-0.0423,0.0288,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,2,2,0.0141,0.0616,0.0475,-0.0046,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,3,2,0.0775,0.0688,-0.0086,0.0045,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,5,2,0.0581,0.1006,0.0425,0.0603,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,8,2,0.079,0.1526,0.0736,0.0321,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,16,2,0.188,0.2199,0.0319,0.0036,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,2,3,0.0616,0.027,-0.0346,0.018,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,3,3,0.0994,0.0295,-0.0699,-0.0063,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,5,3,0.1283,0.155,0.0267,-0.0225,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,8,3,0.0657,0.1408,0.0751,0.0294,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,16,3,0.1291,0.0603,-0.0689,0.0164,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,2,4,0.0932,-0.0074,-0.1006,-0.0137,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,3,4,0.018,0.0236,0.0056,0.0236,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,5,4,0.0393,0.1095,0.0702,0.0347,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,8,4,0.0743,0.1344,0.0601,-0.0324,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,16,4,0.1828,-0.0162,-0.199,0.0147,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,2,5,0.0377,0.0698,0.0321,-0.0313,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,3,5,0.1148,0.0714,-0.0434,-0.024,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,5,5,0.0584,0.1568,0.0984,-0.0144,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,8,5,0.106,0.1476,0.0417,0.0126,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,28,16,5,0.167,0.0072,-0.1598,0.0233,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,2,0,0.0456,0.0025,-0.0432,-0.0003,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,3,0,0.0043,-0.003,-0.0073,0.0156,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,5,0,0.0384,0.1205,0.0821,0.0336,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,8,0,0.1044,0.1521,0.0477,-0.0098,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,16,0,0.1211,0.0488,-0.0723,0.0031,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,2,1,0.0576,0.0931,0.0354,-0.0009,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,3,1,0.0348,0.0433,0.0085,0.0106,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,5,1,0.1362,0.1143,-0.0218,0.0103,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,8,1,0.1352,0.1774,0.0422,-0.0057,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,16,1,0.1698,0.0415,-0.1283,0.0109,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,2,2,0.0719,0.0362,-0.0356,-0.0275,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,3,2,0.0689,0.0475,-0.0214,0.0183,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,5,2,0.0529,0.0886,0.0357,-0.0037,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,8,2,0.0772,0.1971,0.12,-0.0176,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,16,2,0.1085,0.1069,-0.0016,0.0079,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,2,3,0.0369,0.0428,0.0059,0.0031,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,3,3,0.028,0.0663,0.0384,-0.0269,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,5,3,0.0393,0.0979,0.0586,-0.0325,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,8,3,0.0467,0.0942,0.0474,-0.0135,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,16,3,0.1891,0.0441,-0.145,-0.0097,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,2,4,0.0136,0.0517,0.0381,-0.0166,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,3,4,0.0331,0.0647,0.0316,-0.0213,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,5,4,0.0361,0.1035,0.0674,-0.0354,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,8,4,0.095,0.1568,0.0618,-0.0358,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,16,4,0.1273,0.0395,-0.0878,-0.023,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,2,5,0.0217,-0.0052,-0.0269,-0.0136,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,3,5,0.0546,0.0529,-0.0017,0.0244,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,5,5,0.102,0.1077,0.0057,0.05,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,8,5,0.0391,0.0984,0.0594,0.0358,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,32,16,5,0.1189,0.0612,-0.0577,-0.0208,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,2,0,0.0108,0.0446,0.0338,0.0104,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,3,0,0.0397,0.036,-0.0037,0.0277,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,5,0,0.0898,0.12,0.0303,-0.0457,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,8,0,0.0631,0.0675,0.0044,0.0335,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,16,0,0.1386,0.0784,-0.0602,0.0125,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,2,1,0.0064,0.0324,0.026,0.0039,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,3,1,0.0209,0.0685,0.0476,-0.0207,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,5,1,0.0523,0.1562,0.1038,-0.0185,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,8,1,0.0772,0.1432,0.066,-0.0344,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,16,1,0.122,0.086,-0.036,-0.031,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,2,2,0.0257,0.0904,0.0647,-0.009,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,3,2,0.0648,0.1394,0.0747,-0.0259,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,5,2,0.0845,0.0809,-0.0036,0.0178,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,8,2,0.1353,0.206,0.0707,-0.0094,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,16,2,0.1765,0.1599,-0.0166,-0.0127,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,2,3,0.1156,0.0875,-0.0281,-0.0097,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,3,3,0.0421,0.0686,0.0265,-0.0028,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,5,3,0.1046,0.0705,-0.034,-0.0161,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,8,3,0.1081,0.136,0.0279,-0.0238,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,16,3,0.1066,0.0936,-0.013,-0.0141,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,2,4,0.048,0.0087,-0.0393,0.0268,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,3,4,0.0349,0.036,0.0011,-0.0147,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,5,4,0.0387,0.0746,0.036,-0.0072,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,8,4,0.0012,0.1078,0.1067,-0.0247,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,16,4,0.1778,0.1261,-0.0517,0.0205,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,2,5,0.061,0.0812,0.0202,-0.0139,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,3,5,0.1122,0.0706,-0.0417,-0.0326,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,5,5,0.05,0.1115,0.0615,0.0103,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,8,5,0.0865,0.0927,0.0062,-0.0226,42,18
Qwen/Qwen2.5-3B,fictional_b1,fictional,1,last,36,16,5,0.1493,0.1687,0.0194,-0.0541,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,2,0,-0.0659,-0.0659,0.0,0.0099,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,3,0,-0.0659,-0.0542,0.0117,0.0006,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,5,0,-0.0659,-0.0496,0.0163,0.0099,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,8,0,-0.0659,-0.0496,0.0163,0.0006,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,16,0,-0.0659,-0.0659,0.0,0.0099,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,2,1,-0.0514,-0.0514,0.0,-0.0011,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,3,1,-0.0514,-0.038,0.0134,-0.0011,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,5,1,-0.0514,-0.038,0.0134,-0.0011,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,8,1,-0.0514,-0.0514,0.0,-0.0106,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,16,1,-0.0514,-0.0514,0.0,0.0028,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,2,2,-0.0319,-0.0166,0.0153,0.0263,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,3,2,-0.0319,-0.0319,0.0,0.0315,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,5,2,-0.0319,-0.0319,0.0,0.0315,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,8,2,-0.0319,-0.0136,0.0184,0.0361,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,16,2,-0.0319,-0.0319,0.0,0.0315,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,2,3,-0.0454,-0.0343,0.0112,0.0326,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,3,3,-0.0454,-0.0343,0.0112,0.0326,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,5,3,-0.0454,-0.0454,0.0,0.0243,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,8,3,-0.0454,-0.0262,0.0193,0.0201,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,16,3,-0.0454,-0.0454,0.0,0.0243,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,2,4,-0.0572,-0.0572,0.0,0.0132,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,3,4,-0.0572,-0.0572,0.0,0.0132,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,5,4,-0.0572,-0.0448,0.0124,0.0217,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,8,4,-0.0572,-0.0572,0.0,0.0132,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,16,4,-0.0572,-0.0572,0.0,0.0132,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,2,5,-0.0453,-0.0362,0.0091,0.0445,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,3,5,-0.0453,-0.0453,0.0,0.0417,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,5,5,-0.0453,-0.0362,0.0091,0.0445,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,8,5,-0.0453,-0.0362,0.0091,0.0445,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,0,16,5,-0.0453,-0.0453,0.0,0.0417,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,2,0,0.0555,0.0647,0.0092,-0.0125,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,3,0,-0.0032,0.0831,0.0863,0.0081,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,5,0,0.0662,0.1267,0.0605,-0.0119,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,8,0,0.1055,0.1515,0.046,0.0267,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,16,0,0.1668,0.0036,-0.1631,0.0238,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,2,1,0.0144,0.0416,0.0272,0.0048,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,3,1,0.0149,0.1158,0.1008,-0.0275,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,5,1,0.0644,0.152,0.0876,-0.0262,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,8,1,0.1017,0.1386,0.037,0.0041,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,16,1,0.1659,0.0128,-0.1531,0.0401,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,2,2,-0.0163,0.0184,0.0347,0.011,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,3,2,0.0526,0.0803,0.0278,0.0092,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,5,2,0.0627,0.155,0.0923,0.0553,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,8,2,0.0627,0.1254,0.0627,-0.0276,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,16,2,0.1863,-0.021,-0.2073,-0.0355,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,2,3,0.0126,0.0412,0.0286,-0.0082,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,3,3,0.0208,0.1028,0.082,-0.0295,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,5,3,0.0224,0.1279,0.1055,-0.0164,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,8,3,0.0787,0.1228,0.0441,0.0247,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,16,3,0.185,0.064,-0.1209,0.0032,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,2,4,0.0216,0.0167,-0.0049,-0.0205,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,3,4,0.0385,0.0623,0.0238,-0.0215,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,5,4,0.018,0.1107,0.0927,-0.0346,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,8,4,0.0876,0.1087,0.0211,-0.0192,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,16,4,0.1698,0.0795,-0.0903,0.0019,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,2,5,-0.0045,0.0824,0.0869,0.0007,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,3,5,0.0684,0.0919,0.0235,-0.0226,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,5,5,0.0845,0.1624,0.0779,0.0376,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,8,5,0.0603,0.1195,0.0592,0.0255,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,4,16,5,0.1232,0.039,-0.0842,-0.0008,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,2,0,0.0414,0.112,0.0707,-0.0199,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,3,0,0.0166,0.0975,0.0809,0.0128,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,5,0,0.0722,0.2517,0.1795,-0.0229,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,8,0,0.1518,0.2561,0.1042,-0.021,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,16,0,0.2293,0.2906,0.0613,-0.0394,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,2,1,0.0259,0.0444,0.0186,0.0183,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,3,1,0.0616,0.1098,0.0483,-0.0206,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,5,1,0.056,0.2652,0.2092,-0.0218,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,8,1,0.1473,0.2088,0.0615,-0.0034,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,16,1,0.2085,0.1434,-0.0651,-0.0052,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,2,2,0.0529,0.0304,-0.0225,0.0004,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,3,2,0.0099,0.1453,0.1355,0.0041,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,5,2,0.074,0.2146,0.1406,0.0281,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,8,2,0.1368,0.0691,-0.0677,-0.0125,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,16,2,0.2295,0.0888,-0.1407,-0.0237,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,2,3,0.0292,0.0601,0.031,-0.0067,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,3,3,0.0567,0.1365,0.0799,0.0155,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,5,3,0.0737,0.2228,0.1491,0.002,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,8,3,0.1244,0.2535,0.1292,0.0029,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,16,3,0.2318,0.3362,0.1044,-0.0466,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,2,4,0.0228,0.0471,0.0243,-0.0116,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,3,4,0.0475,0.1513,0.1038,0.0307,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,5,4,0.0292,0.2768,0.2476,0.0241,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,8,4,0.1439,0.2673,0.1234,0.0166,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,16,4,0.2628,0.2552,-0.0076,-0.0077,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,2,5,0.0143,0.053,0.0387,-0.0003,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,3,5,0.1002,0.1538,0.0536,-0.0126,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,5,5,0.0712,0.216,0.1448,-0.0468,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,8,5,0.0859,0.1943,0.1084,-0.0334,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,8,16,5,0.2108,0.1123,-0.0985,-0.0029,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,2,0,-0.0032,0.0742,0.0774,0.0181,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,3,0,-0.0057,0.1606,0.1663,0.0069,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,5,0,0.0233,0.2743,0.2511,-0.0252,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,8,0,0.1122,0.2138,0.1016,-0.0391,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,16,0,0.2425,0.2842,0.0417,0.0021,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,2,1,0.0232,0.0919,0.0687,-0.0276,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,3,1,0.0559,0.2114,0.1555,0.023,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,5,1,0.0804,0.201,0.1206,0.0289,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,8,1,0.1764,0.2429,0.0665,0.0073,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,16,1,0.2593,0.2338,-0.0255,-0.0024,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,2,2,-0.0009,0.1167,0.1175,0.0116,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,3,2,0.035,0.2007,0.1657,-0.0241,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,5,2,0.0559,0.2346,0.1787,-0.0229,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,8,2,0.1707,0.2183,0.0475,-0.0274,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,16,2,0.2319,0.3101,0.0782,0.0052,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,2,3,0.0466,0.1025,0.0558,-0.0054,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,3,3,0.0252,0.1559,0.1307,0.0008,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,5,3,0.0337,0.2257,0.192,-0.039,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,8,3,0.1467,0.2337,0.087,-0.0125,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,16,3,0.2355,0.26,0.0244,-0.015,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,2,4,0.0066,0.0647,0.0581,-0.0551,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,3,4,0.0513,0.205,0.1537,0.0057,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,5,4,0.0564,0.266,0.2096,0.0198,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,8,4,0.1394,0.2848,0.1453,0.0006,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,16,4,0.2599,0.3783,0.1184,-0.0279,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,2,5,0.0281,0.0864,0.0583,-0.0298,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,3,5,0.0373,0.1571,0.1198,0.0035,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,5,5,0.1048,0.221,0.1162,-0.0239,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,8,5,0.1278,0.2801,0.1522,-0.0374,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,12,16,5,0.1929,0.3069,0.114,-0.0676,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,16,2,0,0.0685,0.1116,0.0431,-0.0371,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,16,3,0,0.0688,0.1573,0.0885,-0.0192,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,16,5,0,0.1351,0.2291,0.094,-0.0399,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,16,8,0,0.1091,0.2424,0.1333,0.0052,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,16,16,0,0.2714,0.217,-0.0544,0.0173,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,16,2,1,0.0296,0.0773,0.0478,-0.0254,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,16,3,1,0.0555,0.1509,0.0954,0.0431,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,16,5,1,0.064,0.2519,0.1879,-0.0168,42,18
Qwen/Qwen2.5-3B,fictional_b2,fictional,2,premise,16,8,1,0.1222,0.2137,0.0915,-0.0255,42,18
